,Unnamed: 0,month,averagePlayers,gain,gainInPercent,peakPlayers,id,name,playingTwelveHoursAgo,twentyFourHourPeek,allTimePeek
6826,15,July 2021,46.87,6.17,15.16,132,526160,The Wild Eight,25,44,1696
6827,16,June 2021,40.7,-20.35,-33.34,133,526160,The Wild Eight,25,44,1696
6828,17,May 2021,61.05,10.76,21.39,202,526160,The Wild Eight,25,44,1696
6829,18,April 2021,50.29,-1.7,-3.27,198,526160,The Wild Eight,25,44,1696
6830,19,March 2021,51.99,-26.89,-34.09,108,526160,The Wild Eight,25,44,1696
6831,20,February 2021,78.88,37.22,89.36,239,526160,The Wild Eight,25,44,1696
6832,21,January 2021,41.66,-20.34,-32.81,155,526160,The Wild Eight,25,44,1696
6833,22,December 2020,62.0,8.04,14.9,220,526160,The Wild Eight,25,44,1696
6834,23,November 2020,53.96,21.3,65.21,249,526160,The Wild Eight,25,44,1696
6835,24,October 2020,32.66,4.82,17.3,143,526160,The Wild Eight,25,44,1696
6836,25,September 2020,27.84,-12.07,-30.24,77,526160,The Wild Eight,25,44,1696
6837,26,August 2020,39.91,-2.94,-6.87,126,526160,The Wild Eight,25,44,1696
6838,27,July 2020,42.85,8.49,24.7,148,526160,The Wild Eight,25,44,1696
6839,28,June 2020,34.37,-23.5,-40.61,138,526160,The Wild Eight,25,44,1696
6840,29,May 2020,57.87,-18.79,-24.52,209,526160,The Wild Eight,25,44,1696
6841,30,April 2020,76.66,25.33,49.36,329,526160,The Wild Eight,25,44,1696
6842,31,March 2020,51.33,-72.68,-58.61,210,526160,The Wild Eight,25,44,1696
6843,32,February 2020,124.01,41.22,49.79,710,526160,The Wild Eight,25,44,1696
6844,33,January 2020,82.79,-33.32,-28.7,259,526160,The Wild Eight,25,44,1696
6845,34,December 2019,116.11,48.58,71.94,286,526160,The Wild Eight,25,44,1696
6846,35,November 2019,67.53,-139.46,-67.38,267,526160,The Wild Eight,25,44,1696
6847,36,October 2019,206.99,167.23,420.69,1153,526160,The Wild Eight,25,44,1696
6848,37,September 2019,39.75,9.08,29.6,147,526160,The Wild Eight,25,44,1696
6849,38,August 2019,30.67,-48.33,-61.17,88,526160,The Wild Eight,25,44,1696
6850,39,July 2019,79.0,51.24,184.52,472,526160,The Wild Eight,25,44,1696
6851,40,June 2019,27.77,-11.27,-28.86,118,526160,The Wild Eight,25,44,1696
6852,41,May 2019,39.03,10.91,38.8,152,526160,The Wild Eight,25,44,1696
6853,42,April 2019,28.12,-4.18,-12.95,64,526160,The Wild Eight,25,44,1696
6854,43,March 2019,32.3,-9.72,-23.14,79,526160,The Wild Eight,25,44,1696
6855,44,February 2019,42.03,-3.98,-8.65,124,526160,The Wild Eight,25,44,1696
6856,45,January 2019,46.01,-21.74,-32.09,147,526160,The Wild Eight,25,44,1696
6857,46,December 2018,67.75,32.12,90.16,201,526160,The Wild Eight,25,44,1696
6858,47,November 2018,35.63,-6.36,-15.15,128,526160,The Wild Eight,25,44,1696
6859,48,October 2018,41.99,7.51,21.77,154,526160,The Wild Eight,25,44,1696
6860,49,September 2018,34.48,-17.71,-33.93,89,526160,The Wild Eight,25,44,1696
6861,50,August 2018,52.19,-2.66,-4.86,155,526160,The Wild Eight,25,44,1696
6862,51,July 2018,54.86,-13.29,-19.51,194,526160,The Wild Eight,25,44,1696
6863,52,June 2018,68.15,-18.64,-21.48,292,526160,The Wild Eight,25,44,1696
6864,53,May 2018,86.79,27.62,46.67,711,526160,The Wild Eight,25,44,1696
6865,54,April 2018,59.18,-14.7,-19.89,674,526160,The Wild Eight,25,44,1696
6866,55,March 2018,73.87,1.91,2.66,276,526160,The Wild Eight,25,44,1696
6867,56,February 2018,71.96,-25.4,-26.09,223,526160,The Wild Eight,25,44,1696
6868,57,January 2018,97.36,-49.79,-33.84,324,526160,The Wild Eight,25,44,1696
6869,58,December 2017,147.15,48.12,48.6,441,526160,The Wild Eight,25,44,1696
6870,59,November 2017,99.03,-18.67,-15.86,342,526160,The Wild Eight,25,44,1696
6871,60,October 2017,117.69,63.96,119.03,412,526160,The Wild Eight,25,44,1696
6872,61,September 2017,53.73,-14.66,-21.44,144,526160,The Wild Eight,25,44,1696
6873,62,August 2017,68.39,-40.34,-37.1,174,526160,The Wild Eight,25,44,1696
6874,63,July 2017,108.73,-11.41,-9.5,431,526160,The Wild Eight,25,44,1696
6875,64,June 2017,120.14,-18.49,-13.34,343,526160,The Wild Eight,25,44,1696
6876,65,May 2017,138.63,-40.45,-22.59,308,526160,The Wild Eight,25,44,1696
6877,66,April 2017,179.08,-5.83,-3.15,534,526160,The Wild Eight,25,44,1696
6878,67,March 2017,184.91,-300.27,-61.89,550,526160,The Wild Eight,25,44,1696
6879,68,February 2017,485.18,484.68,95589.07,1696,526160,The Wild Eight,25,44,1696
6880,69,January 2017,0.51,0.46,924.23,3,526160,The Wild Eight,25,44,1696
6881,70,December 2016,0.05,0.01,21.91,1,526160,The Wild Eight,25,44,1696
6882,71,November 2016,0.04,-0.04,-51.86,2,526160,The Wild Eight,25,44,1696
6883,72,October 2016,0.08,-0.14,-62.37,2,526160,The Wild Eight,25,44,1696
6884,73,September 2016,0.22,,,3,526160,The Wild Eight,25,44,1696
6885,0,October 2022,7.68,-0.1,-1.72,20,524580,Fairy Fencer F Advent Dark Force,13,15,944
6886,1,September 2022,7.81,-1.52,-16.27,24,524580,Fairy Fencer F Advent Dark Force,13,15,944
6887,2,August 2022,9.33,-3.46,-27.07,22,524580,Fairy Fencer F Advent Dark Force,13,15,944
6888,3,July 2022,12.79,1.05,8.91,39,524580,Fairy Fencer F Advent Dark Force,13,15,944
6889,4,June 2022,11.75,-1.93,-14.12,32,524580,Fairy Fencer F Advent Dark Force,13,15,944
6890,5,May 2022,13.68,2.31,20.29,31,524580,Fairy Fencer F Advent Dark Force,13,15,944
6891,6,April 2022,11.37,-1.24,-9.81,27,524580,Fairy Fencer F Advent Dark Force,13,15,944
6892,7,March 2022,12.61,-0.56,-4.25,38,524580,Fairy Fencer F Advent Dark Force,13,15,944
6893,8,February 2022,13.17,-0.84,-6.01,30,524580,Fairy Fencer F Advent Dark Force,13,15,944
6894,9,January 2022,14.01,0.94,7.21,37,524580,Fairy Fencer F Advent Dark Force,13,15,944
6895,10,December 2021,13.07,1.17,9.85,34,524580,Fairy Fencer F Advent Dark Force,13,15,944
6896,11,November 2021,11.9,2.35,24.63,26,524580,Fairy Fencer F Advent Dark Force,13,15,944
6897,12,October 2021,9.55,-0.21,-2.1,31,524580,Fairy Fencer F Advent Dark Force,13,15,944
6898,13,September 2021,9.75,-2.81,-22.39,25,524580,Fairy Fencer F Advent Dark Force,13,15,944
6899,14,August 2021,12.56,-4.82,-27.74,29,524580,Fairy Fencer F Advent Dark Force,13,15,944
6900,15,July 2021,17.39,5.01,40.51,47,524580,Fairy Fencer F Advent Dark Force,13,15,944
6901,16,June 2021,12.38,-3.3,-21.05,29,524580,Fairy Fencer F Advent Dark Force,13,15,944
6902,17,May 2021,15.67,4.63,41.92,35,524580,Fairy Fencer F Advent Dark Force,13,15,944
6903,18,April 2021,11.04,-2.29,-17.15,31,524580,Fairy Fencer F Advent Dark Force,13,15,944
6904,19,March 2021,13.33,-2.01,-13.09,29,524580,Fairy Fencer F Advent Dark Force,13,15,944
6905,20,February 2021,15.34,-2.56,-14.3,37,524580,Fairy Fencer F Advent Dark Force,13,15,944
6906,21,January 2021,17.9,3.35,23.01,37,524580,Fairy Fencer F Advent Dark Force,13,15,944
6907,22,December 2020,14.55,1.98,15.75,31,524580,Fairy Fencer F Advent Dark Force,13,15,944
6908,23,November 2020,12.57,1.26,11.1,30,524580,Fairy Fencer F Advent Dark Force,13,15,944
6909,24,October 2020,11.31,-3.66,-24.45,24,524580,Fairy Fencer F Advent Dark Force,13,15,944
6910,25,September 2020,14.97,-4.23,-22.05,32,524580,Fairy Fencer F Advent Dark Force,13,15,944
6911,26,August 2020,19.21,-7.42,-27.86,38,524580,Fairy Fencer F Advent Dark Force,13,15,944
6912,27,July 2020,26.63,6.53,32.5,52,524580,Fairy Fencer F Advent Dark Force,13,15,944
6913,28,June 2020,20.1,-3.65,-15.38,47,524580,Fairy Fencer F Advent Dark Force,13,15,944
6914,29,May 2020,23.75,0.51,2.22,46,524580,Fairy Fencer F Advent Dark Force,13,15,944
6915,30,April 2020,23.23,-0.73,-3.03,58,524580,Fairy Fencer F Advent Dark Force,13,15,944
6916,31,March 2020,23.96,-1.21,-4.8,50,524580,Fairy Fencer F Advent Dark Force,13,15,944
6917,32,February 2020,25.17,-0.23,-0.89,58,524580,Fairy Fencer F Advent Dark Force,13,15,944
6918,33,January 2020,25.4,0.8,3.24,52,524580,Fairy Fencer F Advent Dark Force,13,15,944
6919,34,December 2019,24.6,-9.27,-27.36,46,524580,Fairy Fencer F Advent Dark Force,13,15,944
6920,35,November 2019,33.86,-6.93,-16.99,69,524580,Fairy Fencer F Advent Dark Force,13,15,944
6921,36,October 2019,40.79,21.61,112.63,139,524580,Fairy Fencer F Advent Dark Force,13,15,944
6922,37,September 2019,19.19,-1.57,-7.57,42,524580,Fairy Fencer F Advent Dark Force,13,15,944
6923,38,August 2019,20.76,-7.64,-26.9,41,524580,Fairy Fencer F Advent Dark Force,13,15,944
6924,39,July 2019,28.4,3.74,15.18,67,524580,Fairy Fencer F Advent Dark Force,13,15,944
6925,40,June 2019,24.66,-11.58,-31.96,61,524580,Fairy Fencer F Advent Dark Force,13,15,944
6926,41,May 2019,36.24,0.05,0.15,86,524580,Fairy Fencer F Advent Dark Force,13,15,944
6927,42,April 2019,36.18,13.73,61.11,128,524580,Fairy Fencer F Advent Dark Force,13,15,944
6928,43,March 2019,22.46,-9.12,-28.87,47,524580,Fairy Fencer F Advent Dark Force,13,15,944
6929,44,February 2019,31.57,-11.37,-26.47,68,524580,Fairy Fencer F Advent Dark Force,13,15,944
6930,45,January 2019,42.94,3.49,8.85,97,524580,Fairy Fencer F Advent Dark Force,13,15,944
6931,46,December 2018,39.45,1.48,3.89,95,524580,Fairy Fencer F Advent Dark Force,13,15,944
6932,47,November 2018,37.97,16.1,73.61,78,524580,Fairy Fencer F Advent Dark Force,13,15,944
6933,48,October 2018,21.87,-7.65,-25.92,64,524580,Fairy Fencer F Advent Dark Force,13,15,944
6934,49,September 2018,29.52,-6.45,-17.94,66,524580,Fairy Fencer F Advent Dark Force,13,15,944
6935,50,August 2018,35.98,-30.64,-46.0,76,524580,Fairy Fencer F Advent Dark Force,13,15,944
6936,51,July 2018,66.62,8.44,14.51,153,524580,Fairy Fencer F Advent Dark Force,13,15,944
6937,52,June 2018,58.18,1.56,2.75,159,524580,Fairy Fencer F Advent Dark Force,13,15,944
6938,53,May 2018,56.62,6.08,12.02,129,524580,Fairy Fencer F Advent Dark Force,13,15,944
6939,54,April 2018,50.54,-2.0,-3.8,150,524580,Fairy Fencer F Advent Dark Force,13,15,944
6940,55,March 2018,52.54,-75.99,-59.12,101,524580,Fairy Fencer F Advent Dark Force,13,15,944
6941,56,February 2018,128.53,24.87,23.99,437,524580,Fairy Fencer F Advent Dark Force,13,15,944
6942,57,January 2018,103.66,-7.85,-7.04,264,524580,Fairy Fencer F Advent Dark Force,13,15,944
6943,58,December 2017,111.51,-86.04,-43.55,264,524580,Fairy Fencer F Advent Dark Force,13,15,944
6944,59,November 2017,197.54,161.2,443.54,944,524580,Fairy Fencer F Advent Dark Force,13,15,944
6945,60,October 2017,36.34,-15.78,-30.27,74,524580,Fairy Fencer F Advent Dark Force,13,15,944
6946,61,September 2017,52.12,-21.0,-28.72,105,524580,Fairy Fencer F Advent Dark Force,13,15,944
6947,62,August 2017,73.12,-136.08,-65.05,165,524580,Fairy Fencer F Advent Dark Force,13,15,944
6948,63,July 2017,209.2,86.74,70.83,576,524580,Fairy Fencer F Advent Dark Force,13,15,944
6949,64,June 2017,122.46,97.59,392.32,748,524580,Fairy Fencer F Advent Dark Force,13,15,944
6950,65,May 2017,24.87,-47.39,-65.58,57,524580,Fairy Fencer F Advent Dark Force,13,15,944
6951,66,April 2017,72.27,-3.24,-4.29,273,524580,Fairy Fencer F Advent Dark Force,13,15,944
6952,67,March 2017,75.5,-115.12,-60.39,273,524580,Fairy Fencer F Advent Dark Force,13,15,944
6953,68,February 2017,190.62,,,823,524580,Fairy Fencer F Advent Dark Force,13,15,944
6954,0,October 2022,635.03,39.0,6.55,1134,524220,NieR:Automata™,496,1006,23813
6955,1,September 2022,596.0,-115.79,-16.27,1146,524220,NieR:Automata™,496,1006,23813
6956,2,August 2022,711.79,-68.41,-8.77,1227,524220,NieR:Automata™,496,1006,23813
6957,3,July 2022,780.2,67.65,9.49,1290,524220,NieR:Automata™,496,1006,23813
6958,4,June 2022,712.55,-58.26,-7.56,1242,524220,NieR:Automata™,496,1006,23813
6959,5,May 2022,770.81,-265.12,-25.59,1434,524220,NieR:Automata™,496,1006,23813
6960,6,April 2022,1035.94,-254.49,-19.72,2463,524220,NieR:Automata™,496,1006,23813
6961,7,March 2022,1290.42,401.95,45.24,3580,524220,NieR:Automata™,496,1006,23813
6962,8,February 2022,888.47,-584.42,-39.68,1557,524220,NieR:Automata™,496,1006,23813
6963,9,January 2022,1472.9,217.12,17.29,3346,524220,NieR:Automata™,496,1006,23813
6964,10,December 2021,1255.77,433.32,52.69,3053,524220,NieR:Automata™,496,1006,23813
6965,11,November 2021,822.45,-1139.66,-58.08,1561,524220,NieR:Automata™,496,1006,23813
6966,12,October 2021,1962.12,1212.34,161.7,4904,524220,NieR:Automata™,496,1006,23813
6967,13,September 2021,749.77,-133.12,-15.08,2572,524220,NieR:Automata™,496,1006,23813
6968,14,August 2021,882.89,-29.34,-3.22,1458,524220,NieR:Automata™,496,1006,23813
6969,15,July 2021,912.24,-44.35,-4.64,1776,524220,NieR:Automata™,496,1006,23813
6970,16,June 2021,956.58,-1527.79,-61.5,1808,524220,NieR:Automata™,496,1006,23813
6971,17,May 2021,2484.37,1308.79,111.33,6214,524220,NieR:Automata™,496,1006,23813
6972,18,April 2021,1175.58,87.9,8.08,3888,524220,NieR:Automata™,496,1006,23813
6973,19,March 2021,1087.68,-240.67,-18.12,1992,524220,NieR:Automata™,496,1006,23813
6974,20,February 2021,1328.35,-819.21,-38.15,2170,524220,NieR:Automata™,496,1006,23813
6975,21,January 2021,2147.56,830.25,63.03,4530,524220,NieR:Automata™,496,1006,23813
6976,22,December 2020,1317.32,282.57,27.31,4138,524220,NieR:Automata™,496,1006,23813
6977,23,November 2020,1034.74,-1385.15,-57.24,1893,524220,NieR:Automata™,496,1006,23813
6978,24,October 2020,2419.89,873.36,56.47,6398,524220,NieR:Automata™,496,1006,23813
6979,25,September 2020,1546.53,649.33,72.37,7036,524220,NieR:Automata™,496,1006,23813
6980,26,August 2020,897.2,-32.54,-3.5,1342,524220,NieR:Automata™,496,1006,23813
6981,27,July 2020,929.74,-4.32,-0.46,1439,524220,NieR:Automata™,496,1006,23813
6982,28,June 2020,934.06,-254.07,-21.38,1526,524220,NieR:Automata™,496,1006,23813
6983,29,May 2020,1188.13,-435.96,-26.84,2192,524220,NieR:Automata™,496,1006,23813
6984,30,April 2020,1624.1,-1282.02,-44.11,4101,524220,NieR:Automata™,496,1006,23813
6985,31,March 2020,2906.12,1779.55,157.96,9447,524220,NieR:Automata™,496,1006,23813
6986,32,February 2020,1126.57,271.94,31.82,7537,524220,NieR:Automata™,496,1006,23813
6987,33,January 2020,854.63,-191.19,-18.28,1423,524220,NieR:Automata™,496,1006,23813
6988,34,December 2019,1045.82,355.98,51.6,2852,524220,NieR:Automata™,496,1006,23813
6989,35,November 2019,689.84,-13.23,-1.88,1248,524220,NieR:Automata™,496,1006,23813
6990,36,October 2019,703.07,-122.08,-14.79,1279,524220,NieR:Automata™,496,1006,23813
6991,37,September 2019,825.15,-372.96,-31.13,1463,524220,NieR:Automata™,496,1006,23813
6992,38,August 2019,1198.1,159.71,15.38,2930,524220,NieR:Automata™,496,1006,23813
6993,39,July 2019,1038.4,241.94,30.38,3404,524220,NieR:Automata™,496,1006,23813
6994,40,June 2019,796.46,-321.19,-28.74,1349,524220,NieR:Automata™,496,1006,23813
6995,41,May 2019,1117.65,410.21,57.99,2903,524220,NieR:Automata™,496,1006,23813
6996,42,April 2019,707.44,-282.36,-28.53,1483,524220,NieR:Automata™,496,1006,23813
6997,43,March 2019,989.8,277.48,38.95,2236,524220,NieR:Automata™,496,1006,23813
6998,44,February 2019,712.32,-117.94,-14.21,1416,524220,NieR:Automata™,496,1006,23813
6999,45,January 2019,830.26,-247.55,-22.97,1423,524220,NieR:Automata™,496,1006,23813
7000,46,December 2018,1077.81,53.15,5.19,2555,524220,NieR:Automata™,496,1006,23813
7001,47,November 2018,1024.66,-225.74,-18.05,3164,524220,NieR:Automata™,496,1006,23813
7002,48,October 2018,1250.4,75.37,6.41,2989,524220,NieR:Automata™,496,1006,23813
7003,49,September 2018,1175.03,505.91,75.61,3922,524220,NieR:Automata™,496,1006,23813
7004,50,August 2018,669.12,-229.15,-25.51,1273,524220,NieR:Automata™,496,1006,23813
7005,51,July 2018,898.27,-129.29,-12.58,1434,524220,NieR:Automata™,496,1006,23813
7006,52,June 2018,1027.57,-889.19,-46.39,1763,524220,NieR:Automata™,496,1006,23813
7007,53,May 2018,1916.76,197.26,11.47,5070,524220,NieR:Automata™,496,1006,23813
7008,54,April 2018,1719.5,-1800.36,-51.15,4850,524220,NieR:Automata™,496,1006,23813
7009,55,March 2018,3519.86,2702.29,330.52,8280,524220,NieR:Automata™,496,1006,23813
7010,56,February 2018,817.58,-345.11,-29.68,1404,524220,NieR:Automata™,496,1006,23813
7011,57,January 2018,1162.68,-192.74,-14.22,2117,524220,NieR:Automata™,496,1006,23813
7012,58,December 2017,1355.42,248.04,22.4,3007,524220,NieR:Automata™,496,1006,23813
7013,59,November 2017,1107.39,167.13,17.77,3610,524220,NieR:Automata™,496,1006,23813
7014,60,October 2017,940.26,-918.27,-49.41,2379,524220,NieR:Automata™,496,1006,23813
7015,61,September 2017,1858.53,743.69,66.71,4378,524220,NieR:Automata™,496,1006,23813
7016,62,August 2017,1114.84,-1222.64,-52.31,1978,524220,NieR:Automata™,496,1006,23813
7017,63,July 2017,2337.48,313.68,15.5,5671,524220,NieR:Automata™,496,1006,23813
7018,64,June 2017,2023.81,-1381.86,-40.58,5900,524220,NieR:Automata™,496,1006,23813
7019,65,May 2017,3405.66,-970.17,-22.17,8927,524220,NieR:Automata™,496,1006,23813
7020,66,April 2017,4375.84,-7502.13,-63.16,9964,524220,NieR:Automata™,496,1006,23813
7021,67,March 2017,11877.97,,,23813,524220,NieR:Automata™,496,1006,23813
7022,0,October 2022,74.38,-14.7,-16.49,237,519860,DUSK,169,237,557
7023,1,September 2022,89.06,33.98,61.68,286,519860,DUSK,169,237,557
7024,2,August 2022,55.08,-44.44,-44.65,109,519860,DUSK,169,237,557
7025,3,July 2022,99.52,24.95,33.46,232,519860,DUSK,169,237,557
7026,4,June 2022,74.57,24.19,48.02,216,519860,DUSK,169,237,557
7027,5,May 2022,50.38,-8.48,-14.41,112,519860,DUSK,169,237,557
7028,6,April 2022,58.86,-9.0,-13.27,112,519860,DUSK,169,237,557
7029,7,March 2022,67.87,16.33,31.68,163,519860,DUSK,169,237,557
7030,8,February 2022,51.54,-18.56,-26.48,105,519860,DUSK,169,237,557
7031,9,January 2022,70.1,-5.19,-6.9,189,519860,DUSK,169,237,557
7032,10,December 2021,75.29,-26.14,-25.77,195,519860,DUSK,169,237,557
7033,11,November 2021,101.43,21.18,26.4,289,519860,DUSK,169,237,557
7034,12,October 2021,80.25,26.45,49.16,358,519860,DUSK,169,237,557
7035,13,September 2021,53.8,-27.56,-33.87,115,519860,DUSK,169,237,557
7036,14,August 2021,81.36,-8.47,-9.43,209,519860,DUSK,169,237,557
7037,15,July 2021,89.83,21.55,31.56,203,519860,DUSK,169,237,557
7038,16,June 2021,68.28,-21.78,-24.19,217,519860,DUSK,169,237,557
7039,17,May 2021,90.06,36.57,68.36,220,519860,DUSK,169,237,557
7040,18,April 2021,53.49,-0.22,-0.41,104,519860,DUSK,169,237,557
7041,19,March 2021,53.71,-17.44,-24.51,109,519860,DUSK,169,237,557
7042,20,February 2021,71.15,-12.56,-15.01,174,519860,DUSK,169,237,557
7043,21,January 2021,83.71,-2.65,-3.07,211,519860,DUSK,169,237,557
7044,22,December 2020,86.37,-18.13,-17.35,224,519860,DUSK,169,237,557
7045,23,November 2020,104.49,32.8,45.76,365,519860,DUSK,169,237,557
7046,24,October 2020,71.69,-15.22,-17.51,357,519860,DUSK,169,237,557
7047,25,September 2020,86.91,27.47,46.22,273,519860,DUSK,169,237,557
7048,26,August 2020,59.44,-38.65,-39.4,156,519860,DUSK,169,237,557
7049,27,July 2020,98.08,24.23,32.8,243,519860,DUSK,169,237,557
7050,28,June 2020,73.85,15.63,26.84,302,519860,DUSK,169,237,557
7051,29,May 2020,58.23,0.19,0.32,119,519860,DUSK,169,237,557
7052,30,April 2020,58.04,2.17,3.88,138,519860,DUSK,169,237,557
7053,31,March 2020,55.88,2.78,5.24,124,519860,DUSK,169,237,557
7054,32,February 2020,53.09,-18.3,-25.64,134,519860,DUSK,169,237,557
7055,33,January 2020,71.4,-0.9,-1.24,187,519860,DUSK,169,237,557
7056,34,December 2019,72.3,2.66,3.82,195,519860,DUSK,169,237,557
7057,35,November 2019,69.64,31.38,82.03,248,519860,DUSK,169,237,557
7058,36,October 2019,38.26,-2.85,-6.94,210,519860,DUSK,169,237,557
7059,37,September 2019,41.11,-9.13,-18.17,87,519860,DUSK,169,237,557
7060,38,August 2019,50.24,-39.36,-43.93,106,519860,DUSK,169,237,557
7061,39,July 2019,89.6,-1.25,-1.37,238,519860,DUSK,169,237,557
7062,40,June 2019,90.85,39.24,76.03,308,519860,DUSK,169,237,557
7063,41,May 2019,51.61,4.39,9.31,104,519860,DUSK,169,237,557
7064,42,April 2019,47.22,-10.53,-18.23,106,519860,DUSK,169,237,557
7065,43,March 2019,57.75,-14.75,-20.34,137,519860,DUSK,169,237,557
7066,44,February 2019,72.49,-58.61,-44.7,164,519860,DUSK,169,237,557
7067,45,January 2019,131.1,-83.91,-39.03,347,519860,DUSK,169,237,557
